45,55,50,2,0,0,0,2,0
44.349,53.887,49.182,2.2991,0.42627,0.43593,0.35174,2.6868,0.38253
43.27,52.14,47.85,2.7835,1.1436,1.1036,0.94635,3.7162,1.046
41.545,49.472,45.752,3.5461,2.293,2.115,1.9094,5.2354,2.1334
38.914,45.579,42.594,4.6967,4.0273,3.5967,3.3898,7.3935,3.8088
35.155,40.282,38.154,6.329,6.4472,5.6445,5.5158,10.271,6.201
30.241,33.729,32.46,8.4531,9.4996,8.2403,8.3056,13.772,9.2998
24.491,26.511,25.948,10.93,12.914,11.184,11.579,17.575,12.868
18.577,19.53,19.416,13.47,16.26,14.12,14.953,21.21,16.465
13.227,13.56,13.652,15.76,19.154,16.697,18.013,24.286,19.651
8.9278,8.9779,9.1207,17.595,21.397,18.714,20.477,26.625,22.166
5.783,5.7369,5.8624,18.932,22.999,20.158,22.285,28.264,23.98
3.6393,3.5784,3.6694,19.84,24.076,21.125,23.521,29.346,25.205
2.2468,2.1969,2.2571,20.427,24.771,21.746,24.326,30.032,25.997
1.3701,1.3352,1.3732,20.795,25.209,22.132,24.835,30.456,26.495
0.82914,0.80637,0.82973,21.02,25.48,22.369,25.151,30.714,26.802
0.49941,0.48512,0.49929,21.157,25.646,22.512,25.344,30.869,26.989
0.29994,0.29116,0.2997,21.239,25.748,22.597,25.461,30.961,27.103
0.17984,0.1745,0.17962,21.288,25.809,22.649,25.532,31.016,27.172
0.10771,0.10449,0.10756,21.318,25.847,22.679,25.575,31.049,27.213
0.064476,0.062541,0.064375,21.335,25.87,22.697,25.6,31.068,27.238
0.03858,0.03742,0.038517,21.345,25.884,22.708,25.616,31.079,27.253
0.023081,0.022385,0.023041,21.351,25.892,22.715,25.625,31.086,27.262
0.013806,0.01339,0.013782,21.355,25.897,22.718,25.631,31.09,27.268
0.0082584,0.0080093,0.0082438,21.357,25.9,22.721,25.634,31.092,27.271
0.0049395,0.0047905,0.0049307,21.359,25.902,22.722,25.637,31.093,27.273
0.0029542,0.0028651,0.002949,21.359,25.903,22.723,25.638,31.094,27.274
0.0017668,0.0017135,0.0017637,21.36,25.904,22.723,25.639,31.094,27.275
0.0010567,0.0010248,0.0010548,21.36,25.904,22.723,25.639,31.095,27.276
0.00063195,0.00061288,0.00063082,21.36,25.905,22.724,25.639,31.095,27.276
0.00037783,0.00036644,0.00037716,21.36,25.905,22.724,25.639,31.095,27.276
0.00022568,0.00021887,0.00022527,21.36,25.905,22.724,25.64,31.095,27.276
0.00013476,0.00013069,0.00013452,21.36,25.905,22.724,25.64,31.095,27.276
8.0439e-05,7.8012e-05,8.0295e-05,21.36,25.905,22.724,25.64,31.095,27.276
4.7915e-05,4.6469e-05,4.7829e-05,21.36,25.905,22.724,25.64,31.095,27.276
2.8395e-05,2.7538e-05,2.8344e-05,21.36,25.905,22.724,25.64,31.095,27.276
1.6809e-05,1.6302e-05,1.6779e-05,21.36,25.905,22.724,25.64,31.095,27.276
1.001e-05,9.7075e-06,9.9916e-06,21.36,25.905,22.724,25.64,31.095,27.276
5.7862e-06,5.6116e-06,5.7758e-06,21.36,25.905,22.724,25.64,31.095,27.276
3.4594e-06,3.3551e-06,3.4532e-06,21.36,25.905,22.724,25.64,31.095,27.276
1.9372e-06,1.8787e-06,1.9337e-06,21.36,25.905,22.724,25.64,31.095,27.276
1.1381e-06,1.1037e-06,1.136e-06,21.36,25.905,22.724,25.64,31.095,27.276
6.6062e-07,6.4069e-07,6.5944e-07,21.36,25.905,22.724,25.64,31.095,27.276
3.3295e-07,3.229e-07,3.3235e-07,21.36,25.905,22.724,25.64,31.095,27.276
1.5506e-07,1.5039e-07,1.5479e-07,21.36,25.905,22.724,25.64,31.095,27.276
9.7394e-08,9.4456e-08,9.7219e-08,21.36,25.905,22.724,25.64,31.095,27.276
5.6271e-08,5.4573e-08,5.617e-08,21.36,25.905,22.724,25.64,31.095,27.276
2.4535e-08,2.3795e-08,2.4491e-08,21.36,25.905,22.724,25.64,31.095,27.276
2.1869e-09,2.121e-09,2.183e-09,21.36,25.905,22.724,25.64,31.095,27.276
-1.0774e-08,-1.0449e-08,-1.0755e-08,21.36,25.905,22.724,25.64,31.095,27.276
-1.4347e-08,-1.3914e-08,-1.4321e-08,21.36,25.905,22.724,25.64,31.095,27.276
-1.0858e-08,-1.0531e-08,-1.0839e-08,21.36,25.905,22.724,25.64,31.095,27.276
-7.867e-09,-7.6297e-09,-7.8529e-09,21.36,25.905,22.724,25.64,31.095,27.276
-5.1813e-09,-5.025e-09,-5.172e-09,21.36,25.905,22.724,25.64,31.095,27.276
-2.8011e-09,-2.7166e-09,-2.7961e-09,21.36,25.905,22.724,25.64,31.095,27.276
-7.2649e-10,-7.0458e-10,-7.2519e-10,21.36,25.905,22.724,25.64,31.095,27.276
1.0425e-09,1.0111e-09,1.0407e-09,21.36,25.905,22.724,25.64,31.095,27.276
2.506e-09,2.4304e-09,2.5015e-09,21.36,25.905,22.724,25.64,31.095,27.276
3.6639e-09,3.5534e-09,3.6574e-09,21.36,25.905,22.724,25.64,31.095,27.276
4.5163e-09,4.38e-09,4.5082e-09,21.36,25.905,22.724,25.64,31.095,27.276
5.063e-09,4.9103e-09,5.0539e-09,21.36,25.905,22.724,25.64,31.095,27.276
5.3042e-09,5.1442e-09,5.2947e-09,21.36,25.905,22.724,25.64,31.095,27.276
5.2398e-09,5.0818e-09,5.2304e-09,21.36,25.905,22.724,25.64,31.095,27.276
4.8699e-09,4.723e-09,4.8612e-09,21.36,25.905,22.724,25.64,31.095,27.276
4.1944e-09,4.0678e-09,4.1869e-09,21.36,25.905,22.724,25.64,31.095,27.276
3.2133e-09,3.1163e-09,3.2075e-09,21.36,25.905,22.724,25.64,31.095,27.276
2.2433e-09,2.1756e-09,2.2393e-09,21.36,25.905,22.724,25.64,31.095,27.276
1.6253e-09,1.5763e-09,1.6224e-09,21.36,25.905,22.724,25.64,31.095,27.276
1.0704e-09,1.0381e-09,1.0685e-09,21.36,25.905,22.724,25.64,31.095,27.276
5.787e-10,5.6124e-10,5.7766e-10,21.36,25.905,22.724,25.64,31.095,27.276
1.5009e-10,1.4556e-10,1.4982e-10,21.36,25.905,22.724,25.64,31.095,27.276
-2.1539e-10,-2.0889e-10,-2.15e-10,21.36,25.905,22.724,25.64,31.095,27.276
-5.1774e-10,-5.0212e-10,-5.1681e-10,21.36,25.905,22.724,25.64,31.095,27.276
-7.5695e-10,-7.3412e-10,-7.556e-10,21.36,25.905,22.724,25.64,31.095,27.276
-9.3304e-10,-9.0489e-10,-9.3137e-10,21.36,25.905,22.724,25.64,31.095,27.276
-1.046e-09,-1.0144e-09,-1.0441e-09,21.36,25.905,22.724,25.64,31.095,27.276
-1.0958e-09,-1.0628e-09,-1.0939e-09,21.36,25.905,22.724,25.64,31.095,27.276
-1.0825e-09,-1.0499e-09,-1.0806e-09,21.36,25.905,22.724,25.64,31.095,27.276
-1.0061e-09,-9.7575e-10,-1.0043e-09,21.36,25.905,22.724,25.64,31.095,27.276
-8.6654e-10,-8.404e-10,-8.6499e-10,21.36,25.905,22.724,25.64,31.095,27.276
-6.6386e-10,-6.4383e-10,-6.6266e-10,21.36,25.905,22.724,25.64,31.095,27.276
-4.6346e-10,-4.4948e-10,-4.6263e-10,21.36,25.905,22.724,25.64,31.095,27.276
-3.3578e-10,-3.2565e-10,-3.3518e-10,21.36,25.905,22.724,25.64,31.095,27.276
-2.2115e-10,-2.1448e-10,-2.2075e-10,21.36,25.905,22.724,25.64,31.095,27.276
-1.1956e-10,-1.1595e-10,-1.1934e-10,21.36,25.905,22.724,25.64,31.095,27.276
-3.1008e-11,-3.0073e-11,-3.0953e-11,21.36,25.905,22.724,25.64,31.095,27.276
4.4498e-11,4.3156e-11,4.4418e-11,21.36,25.905,22.724,25.64,31.095,27.276
1.0696e-10,1.0374e-10,1.0677e-10,21.36,25.905,22.724,25.64,31.095,27.276
1.5638e-10,1.5167e-10,1.561e-10,21.36,25.905,22.724,25.64,31.095,27.276
1.9276e-10,1.8695e-10,1.9242e-10,21.36,25.905,22.724,25.64,31.095,27.276
2.161e-10,2.0958e-10,2.1571e-10,21.36,25.905,22.724,25.64,31.095,27.276
2.264e-10,2.1957e-10,2.2599e-10,21.36,25.905,22.724,25.64,31.095,27.276
2.2365e-10,2.169e-10,2.2325e-10,21.36,25.905,22.724,25.64,31.095,27.276
2.0786e-10,2.0159e-10,2.0748e-10,21.36,25.905,22.724,25.64,31.095,27.276
1.7903e-10,1.7362e-10,1.787e-10,21.36,25.905,22.724,25.64,31.095,27.276
1.3715e-10,1.3301e-10,1.369e-10,21.36,25.905,22.724,25.64,31.095,27.276
9.5749e-11,9.286e-11,9.5577e-11,21.36,25.905,22.724,25.64,31.095,27.276
6.9372e-11,6.7279e-11,6.9247e-11,21.36,25.905,22.724,25.64,31.095,27.276
4.5689e-11,4.431e-11,4.5607e-11,21.36,25.905,22.724,25.64,31.095,27.276
2.47e-11,2.3955e-11,2.4656e-11,21.36,25.905,22.724,25.64,31.095,27.276
6.4062e-12,6.213e-12,6.3947e-12,21.36,25.905,22.724,25.64,31.095,27.276
-9.1932e-12,-8.9158e-12,-9.1767e-12,21.36,25.905,22.724,25.64,31.095,27.276
-2.2098e-11,-2.1431e-11,-2.2058e-11,21.36,25.905,22.724,25.64,31.095,27.276
-3.2308e-11,-3.1334e-11,-3.2251e-11,21.36,25.905,22.724,25.64,31.095,27.276
-3.9824e-11,-3.8623e-11,-3.9753e-11,21.36,25.905,22.724,25.64,31.095,27.276
-4.4646e-11,-4.3299e-11,-4.4566e-11,21.36,25.905,22.724,25.64,31.095,27.276
-4.6773e-11,-4.5361e-11,-4.6689e-11,21.36,25.905,22.724,25.64,31.095,27.276
-4.6205e-11,-4.4811e-11,-4.6122e-11,21.36,25.905,22.724,25.64,31.095,27.276
-4.2943e-11,-4.1647e-11,-4.2866e-11,21.36,25.905,22.724,25.64,31.095,27.276
-3.6986e-11,-3.587e-11,-3.692e-11,21.36,25.905,22.724,25.64,31.095,27.276
-2.8335e-11,-2.748e-11,-2.8284e-11,21.36,25.905,22.724,25.64,31.095,27.276
-1.9781e-11,-1.9185e-11,-1.9746e-11,21.36,25.905,22.724,25.64,31.095,27.276
-1.4332e-11,-1.39e-11,-1.4306e-11,21.36,25.905,22.724,25.64,31.095,27.276
-9.4391e-12,-9.1543e-12,-9.4222e-12,21.36,25.905,22.724,25.64,31.095,27.276
-5.103e-12,-4.949e-12,-5.0938e-12,21.36,25.905,22.724,25.64,31.095,27.276
-1.3235e-12,-1.2836e-12,-1.3211e-12,21.36,25.905,22.724,25.64,31.095,27.276
1.8993e-12,1.842e-12,1.8959e-12,21.36,25.905,22.724,25.64,31.095,27.276
4.5654e-12,4.4277e-12,4.5572e-12,21.36,25.905,22.724,25.64,31.095,27.276
6.6748e-12,6.4734e-12,6.6629e-12,21.36,25.905,22.724,25.64,31.095,27.276
8.2276e-12,7.9794e-12,8.2128e-12,21.36,25.905,22.724,25.64,31.095,27.276
9.2237e-12,8.9454e-12,9.2071e-12,21.36,25.905,22.724,25.64,31.095,27.276
9.6631e-12,9.3715e-12,9.6457e-12,21.36,25.905,22.724,25.64,31.095,27.276
9.5458e-12,9.2578e-12,9.5287e-12,21.36,25.905,22.724,25.64,31.095,27.276
8.8718e-12,8.6042e-12,8.8559e-12,21.36,25.905,22.724,25.64,31.095,27.276
7.6412e-12,7.4107e-12,7.6275e-12,21.36,25.905,22.724,25.64,31.095,27.276
5.8539e-12,5.6773e-12,5.8434e-12,21.36,25.905,22.724,25.64,31.095,27.276
4.0868e-12,3.9635e-12,4.0794e-12,21.36,25.905,22.724,25.64,31.095,27.276
2.9609e-12,2.8716e-12,2.9556e-12,21.36,25.905,22.724,25.64,31.095,27.276
1.9501e-12,1.8913e-12,1.9466e-12,21.36,25.905,22.724,25.64,31.095,27.276
1.0543e-12,1.0225e-12,1.0524e-12,21.36,25.905,22.724,25.64,31.095,27.276
2.7343e-13,2.6518e-13,2.7294e-13,21.36,25.905,22.724,25.64,31.095,27.276
-3.9239e-13,-3.8055e-13,-3.9168e-13,21.36,25.905,22.724,25.64,31.095,27.276
-9.432e-13,-9.1474e-13,-9.415e-13,21.36,25.905,22.724,25.64,31.095,27.276
-1.379e-12,-1.3374e-12,-1.3765e-12,21.36,25.905,22.724,25.64,31.095,27.276
-1.6998e-12,-1.6485e-12,-1.6967e-12,21.36,25.905,22.724,25.64,31.095,27.276
-1.9056e-12,-1.8481e-12,-1.9022e-12,21.36,25.905,22.724,25.64,31.095,27.276
-1.9964e-12,-1.9361e-12,-1.9928e-12,21.36,25.905,22.724,25.64,31.095,27.276
-1.9721e-12,-1.9126e-12,-1.9686e-12,21.36,25.905,22.724,25.64,31.095,27.276
-1.8329e-12,-1.7776e-12,-1.8296e-12,21.36,25.905,22.724,25.64,31.095,27.276
-1.5786e-12,-1.531e-12,-1.5758e-12,21.36,25.905,22.724,25.64,31.095,27.276
-1.2094e-12,-1.1729e-12,-1.2072e-12,21.36,25.905,22.724,25.64,31.095,27.276
-8.1648e-13,-7.9185e-13,-8.1502e-13,21.36,25.905,22.724,25.64,31.095,27.276
-5.3562e-13,-5.1946e-13,-5.3466e-13,21.36,25.905,22.724,25.64,31.095,27.276
-2.9773e-13,-2.8875e-13,-2.9719e-13,21.36,25.905,22.724,25.64,31.095,27.276
-1.028e-13,-9.9697e-14,-1.0261e-13,21.36,25.905,22.724,25.64,31.095,27.276
4.9166e-14,4.7682e-14,4.9077e-14,21.36,25.905,22.724,25.64,31.095,27.276
1.5816e-13,1.5339e-13,1.5788e-13,21.36,25.905,22.724,25.64,31.095,27.276
2.242e-13,2.1743e-13,2.2379e-13,21.36,25.905,22.724,25.64,31.095,27.276
2.4726e-13,2.398e-13,2.4682e-13,21.36,25.905,22.724,25.64,31.095,27.276
2.2736e-13,2.205e-13,2.2695e-13,21.36,25.905,22.724,25.64,31.095,27.276
1.645e-13,1.5953e-13,1.642e-13,21.36,25.905,22.724,25.64,31.095,27.276
